,site_id,crew_name,date,year,transect_num,point_num,gps_lon,gps_lat,coord_qual,water_depth_cm,bottom_vis,substrate_type,org_depth_cm,unvegetated_pcnt,total_cover_pcnt,standing_dead_pcnt,detritus_pcnt,variable,Hydrocharis morsus-ranae,Phragmites australis (invasive),Phragmites australis (native),Schoenoplectus acutus,Typha angustifolia,Typha glauca,Typha latifolia,Typha sp.,typha_combined
2267,658,CMU,8/12/2020,2020,3,4,-83.730906,45.947374,Confirmed,0,Dry,Sand,0,50,50,2,5,percent_cover,0,0,20,0,0,0,0,0,0
2268,658,CMU,8/12/2020,2020,3,7,-83.730721,45.947235,Confirmed,74,V,Sand,0,98,2,0,40,percent_cover,0,0,0,1,0,0,0,0,0
2269,660,CMU,8/3/2016,2016,2,4,-83.637217,45.950145,Excellent,55,V,Cly/Slt,15,0,100,1,40,percent_cover,0,0,0,0,3,0,0,0,3
2270,660,CMU,8/3/2016,2016,3,3,-83.63868,45.955184,Excellent,27,V,BdRck,30,66,34,2,60,percent_cover,0,0,0,0.5,0,0,0,0,0
2271,660,CMU,8/3/2016,2016,3,4,-83.638619,45.955157,Excellent,43,V,Sand,15,54.5,45.5,3,50,percent_cover,0,0,0,0.5,0,0,0,0,0
2272,660,CMU,8/3/2016,2016,3,5,-83.63862,45.955127,Excellent,40,V,Sand,35,66,34,1,65,percent_cover,0,0,0,0.5,0,0,0,0,0
2273,660,CMU,8/3/2016,2016,3,8,-83.63843,45.954973,Excellent,66,V,Sand,34,97.5,2.5,3,99,percent_cover,0,0,0,0.5,0,0,0,0,0
2274,660,CMU,8/3/2016,2016,3,9,-83.638409,45.95493,Excellent,65,V,Sand,37,99,1,3,10,percent_cover,0,0,0,1,0,0,0,0,0
2275,660,CMU,8/16/2021,2021,1,7,-83.639184,45.952806,Confirmed,69,V,Cly/Slt,18,97,3,0,85,percent_cover,0,0,0,3,0,0,0,0,0
2276,660,CMU,8/16/2021,2021,1,8,-83.639046,45.952887,Confirmed,85,V,Cly/Slt,5,98,2,0,85,percent_cover,0,0,0,2,0,0,0,0,0
2277,660,CMU,8/16/2021,2021,1,9,-83.638891,45.952964,Confirmed,96,V,Cly/Slt,17,94,6,0,80,percent_cover,0,0,0,5,0,0,0,0,0
2278,660,CMU,8/16/2021,2021,1,10,-83.638754,45.953049,Confirmed,111,V,Cly/Slt,4,79,21,0,70,percent_cover,0,0,0,3,0,0,0,0,0
2279,660,CMU,8/16/2021,2021,2,7,-83.637055,45.950254,Confirmed,58,V,Cly/Slt,28,65,35,1,100,percent_cover,0,0,0,0,0,35,0,0,35
2280,660,CMU,8/16/2021,2021,2,8,-83.636946,45.950539,Confirmed,82,V,Cly/Slt,15,81,19,0.5,60,percent_cover,0,0,0,0,0,19,0,0,19
2281,660,CMU,8/16/2021,2021,2,9,-83.636823,45.950825,Confirmed,80,V,Sand,16,94,6,0,15,percent_cover,0,0,0,6,0,0,0,0,0
2282,660,CMU,8/16/2021,2021,2,10,-83.636691,45.951101,Confirmed,85,V,Sand,15,97,3,0,10,percent_cover,0,0,0,3,0,0,0,0,0
2283,660,CMU,8/16/2021,2021,3,5,-83.639636,45.954327,Confirmed,7,V,Sand,0,43,57,8,17,percent_cover,0,0,0,1,0,0,0,0,0
2284,696,CMU,7/1/2015,2015,2,4,NA,NA,Missing,23,V,Sand,1,20,80,1,60,percent_cover,0,0,0,0,2,0,0,0,2
2285,696,CMU,7/1/2015,2015,2,11,NA,NA,Missing,70,NV,Pb/Cb/Bld,0.5,98,2,0,0.5,percent_cover,0,0,0,0,0.5,0,0,0,0.5
2286,696,CMU,7/1/2015,2015,2,13,NA,NA,Missing,45,V,Pb/Cb/Bld,0.5,95,5,3,2,percent_cover,0,0,0,0,1,0,0,0,1
2287,696,CMU,7/1/2015,2015,2,14,NA,NA,Missing,45,V,Pb/Cb/Bld,0.5,92,8,10,20,percent_cover,0,0,0,0,1,0,0,0,1
2288,696,CMU,7/1/2015,2015,2,15,NA,NA,Missing,42,V,Pb/Cb/Bld,0.5,93,7,10,80,percent_cover,0,0,0,0,2,0,0,0,2
2289,696,CMU,7/1/2015,2015,3,10,NA,NA,Missing,30,V,Cly/Slt,5,95,5,10,5,percent_cover,0,0,0,1,0,0,0,0,0
2290,696,CMU,7/1/2015,2015,3,11,NA,NA,Missing,42,V,Sand,0.5,98,2,8,3,percent_cover,0,0,0,0.5,0,0,0,0,0
2291,700,CMU,7/1/2015,2015,1,1,-84.617245,46.036823,Excellent,0,Dry,Sand,11,15,85,1,100,percent_cover,0,0,0,0.5,0,0,0,0,0
2292,700,CMU,7/1/2015,2015,1,2,-84.617371,46.036711,Excellent,2,V,Sand,2,60,40,1,90,percent_cover,0,0,1,0,0,0,0,0,0
2293,700,CMU,7/1/2015,2015,1,5,-84.617781,46.036394,Excellent,31,V,Sand,6,20,80,0,100,percent_cover,0,0,1,1,1,0,0,0,1
2294,700,CMU,7/1/2015,2015,1,6,-84.617872,46.036312,Excellent,43,V,Sand,2,20,80,5,75,percent_cover,0,0,0,0.5,0,0,0,0,0
2295,700,CMU,7/1/2015,2015,1,7,-84.617981,46.036237,Excellent,47,V,Sand,3,20,80,0,100,percent_cover,0,0,0,1,0,0,0,0,0
2296,700,CMU,7/1/2015,2015,1,8,-84.618095,46.036136,Excellent,45,V,Sand,7,60,40,0,100,percent_cover,0,0,0,1,0,0,0,0,0
2297,700,CMU,7/1/2015,2015,1,9,-84.61818,46.03608,Excellent,55,V,Sand,0,85,15,2,30,percent_cover,0,0,0,7,5,0,0,0,5
2298,700,CMU,7/1/2015,2015,1,10,-84.618261,46.035991,Excellent,68,V,Sand,0,88,12,0,20,percent_cover,0,0,0,7,0,0,0,0,0
2299,700,CMU,7/1/2015,2015,2,2,-84.616352,46.036117,Excellent,0,Dry,Sand,10,14,86,5,95,percent_cover,0,0,0,0.5,0,0,0,0,0
2300,700,CMU,7/1/2015,2015,2,3,-84.616345,46.036127,Excellent,0,Dry,Sand,14,70,30,1,100,percent_cover,0,0,0,0,0,0,2,0,2
2301,700,CMU,7/1/2015,2015,2,4,-84.616359,46.036099,Excellent,2,V,Sand,8,60,40,5,100,percent_cover,0,0,0,0,0,0,4,0,4
2302,700,CMU,7/1/2015,2015,2,5,-84.616433,46.036071,Excellent,5,V,Sand,8,50,50,1,100,percent_cover,0,0,0,1,2,0,0,0,2
2303,700,CMU,7/1/2015,2015,2,6,-84.616493,46.035997,Excellent,20,V,Sand,5,45,55,25,80,percent_cover,0,0,0,0.5,0,0,0,0,0
2304,700,CMU,7/1/2015,2015,2,7,-84.616684,46.035871,Excellent,40,V,Pb/Cb/Bld,2,50,50,10,30,percent_cover,0,0,0,2,0,1,0,0,1
2305,700,CMU,7/1/2015,2015,2,8,-84.616901,46.035752,Excellent,45,V,Sand,8,60,40,10,75,percent_cover,0,0,0,1,0.5,0,0,0,0.5
2306,700,CMU,7/1/2015,2015,2,9,-84.617113,46.0356,Excellent,55,V,Sand,8,70,30,2,40,percent_cover,0,0,0,1,0,0,0,0,0
2307,700,CMU,7/1/2015,2015,2,10,-84.617318,46.035464,Excellent,67,V,Sand,0,90,10,0,25,percent_cover,0,0,0,2,0,0,0,0,0
2308,700,CMU,7/2/2015,2015,3,6,-84.615678,46.034547,Excellent,20,V,Pb/Cb/Bld,7,15,85,2,50,percent_cover,0,0,0,1,0,0,0,0,0
2309,700,CMU,7/2/2015,2015,3,7,-84.615835,46.034497,Excellent,30,V,Sand,5,75,25,1,90,percent_cover,0,0,0,1,0,0,0,0,0
2310,700,CMU,7/2/2015,2015,3,8,-84.616017,46.034426,Excellent,45,V,Sand,5,80,20,3,90,percent_cover,0,0,0,1,0,0,0,0,0
2311,700,CMU,7/2/2015,2015,3,9,-84.616141,46.03441,Excellent,51,V,Sand,0,95,5,3,0,percent_cover,0,0,0,2,1,0,0,0,1
2312,700,CMU,7/2/2015,2015,3,10,-84.616328,46.034349,Excellent,65,V,Sand,0,97,3,1,0,percent_cover,0,0,0,1,0,0,0,0,0
2313,700,CMU,7/13/2016,2016,1,1,-84.617581,46.036922,Excellent,0,Dry,Sand,60,80,20,5,40,percent_cover,0,0,0,0,1,0,0,0,1
2314,700,CMU,7/13/2016,2016,1,2,-84.617651,46.036831,Excellent,15,V,Sand,10,44,56,1,40,percent_cover,0,0,0,0.5,0.5,0,0,0,0.5
2315,700,CMU,7/13/2016,2016,1,5,-84.617915,46.036599,Excellent,45,V,Sand,10,54.5,45.5,2,50,percent_cover,0,0,0,0.5,0,0,0,0,0
2316,700,CMU,7/13/2016,2016,1,6,-84.618079,46.036429,Excellent,55,V,Sand,10,68.5,31.5,0.5,70,percent_cover,0,0,0,0.5,0,0,0,0,0
2317,700,CMU,7/13/2016,2016,1,7,-84.618201,46.036382,Excellent,60,V,Sand,15,67,33,0.5,40,percent_cover,0,0,0,1,0,0,0,0,0
2318,700,CMU,7/13/2016,2016,1,8,-84.618284,46.036314,Excellent,70,NV,Sand,7,73,27,2,10,percent_cover,0,0,0,1,25,0,0,0,25
2319,700,CMU,7/13/2016,2016,1,9,-84.618365,46.036247,Excellent,60,NV,Sand,20,77,23,1,10,percent_cover,0,0,0,2,20,0,0,0,20
2320,700,CMU,7/13/2016,2016,1,10,-84.618435,46.036178,Excellent,82,NV,Sand,5,90,10,0.5,0.5,percent_cover,0,0,0,10,0,0,0,0,0
2321,700,CMU,7/13/2016,2016,2,1,-84.616511,46.03626,Excellent,10,V,Sand,5,41.5,58.5,1,50,percent_cover,0,0.5,0,0,0,0,0,0,0
2322,700,CMU,7/13/2016,2016,2,2,-84.61665,46.036182,Excellent,30,V,Sand,20,55,45,3,50,percent_cover,0,0,0,1,0.5,0,0,0,0.5
2323,700,CMU,7/13/2016,2016,2,3,-84.616718,46.036129,Excellent,42,V,Sand,13,41.5,58.5,2,30,percent_cover,0,0,0,2,0,0,0,0,0
2324,700,CMU,7/13/2016,2016,2,4,-84.6168,46.036059,Excellent,50,V,Sand,32,37,63,2,30,percent_cover,0,0,0,2,0,0,0,0,0
2325,700,CMU,7/13/2016,2016,2,6,-84.617181,46.035821,Excellent,65,NV,Sand,10,93.5,6.5,0.5,10,percent_cover,0,0,0,5,0,0,0,0,0
2326,700,CMU,7/13/2016,2016,2,7,-84.617263,46.035767,Excellent,70,NV,Sand,20,79,21,1,20,percent_cover,0,0,0,10,0,0,0,0,0
2327,700,CMU,7/13/2016,2016,2,8,-84.617336,46.03572,Excellent,80,NV,Sand,10,83,17,0.5,5,percent_cover,0,0,0,15,0,0,0,0,0
2328,700,CMU,7/13/2016,2016,2,9,-84.617432,46.035677,Excellent,90,NV,Sand,5,83,17,0.5,3,percent_cover,0,0,0,10,1,0,0,0,1
2329,700,CMU,7/13/2016,2016,2,10,-84.617508,46.035633,Excellent,80,NV,Sand,10,90,10,0.5,1,percent_cover,0,0,0,5,0,0,0,0,0
2330,700,CMU,7/13/2016,2016,3,1,-84.615602,46.035446,Excellent,10,V,Sand,5,55.5,44.5,2,40,percent_cover,0,0,0,0.5,0,0,0,0,0
2331,700,CMU,7/13/2016,2016,3,2,-84.615736,46.035413,Excellent,29,V,Sand,25,61,39,1,50,percent_cover,0,0,0,0.5,0,0,0,0,0
2332,700,CMU,7/13/2016,2016,3,3,-84.615845,46.035372,Excellent,32,V,Sand,22,74,26,0.5,50,percent_cover,0,0,0,2,1,0,0,0,1
2333,700,CMU,7/13/2016,2016,3,4,-84.615959,46.035316,Excellent,40,V,Sand,32,52.5,47.5,1,60,percent_cover,0,0,0,0.5,0,0,0,0,0
2334,700,CMU,7/13/2016,2016,3,5,-84.616055,46.03526,Excellent,45,V,Sand,20,59.5,40.5,2,40,percent_cover,0,0,0,0.5,0,0,0,0,0
2335,700,CMU,7/13/2016,2016,3,7,-84.61631,46.035111,Excellent,65,NV,Sand,20,84,16,1,10,percent_cover,0,0,0,0.5,0,0,0,0,0
2336,700,CMU,7/13/2016,2016,3,8,-84.616403,46.035086,Excellent,70,NV,Sand,10,87.5,12.5,1,15,percent_cover,0,0,0,10,0,0,0,0,0
2337,700,CMU,7/13/2016,2016,3,9,NA,NA,Missing,60,NV,Sand,20,70,30,0.5,15,percent_cover,0,0,0,5,25,0,0,0,25
2338,700,CMU,7/13/2016,2016,3,10,-84.616538,46.035027,Excellent,85,NV,Sand,10,90,10,0.5,1,percent_cover,0,0,0,5,0,0,0,0,0
2339,700,CMU,7/21/2020,2020,1,8,-84.617532,46.036872,Confirmed,62,NV,Sand,10,72,28,1,98,percent_cover,0,0,0,0,28,0,0,0,28
2340,700,CMU,7/21/2020,2020,1,9,-84.617556,46.036848,Confirmed,57,NV,Sand,5,45,55,0.5,88,percent_cover,0,0,0,0,55,0,0,0,55
2341,700,CMU,7/21/2020,2020,1,10,-84.617589,46.03682,Confirmed,73,NV,Sand,0,95,5,2,60,percent_cover,0,0,0,0,4,0,0,0,4
2342,700,CMU,7/16/2020,2020,2,1,-84.615966,46.035969,Confirmed,39,NV,Org.,20,75,25,0,100,percent_cover,0.5,0,0,0,0,0.5,0,0,0.5
2343,700,CMU,7/16/2020,2020,2,3,-84.615902,46.035881,Confirmed,39,NV,Org.,30,76,24,0,100,percent_cover,0,0,0,0,0,4,0,0,4
2344,700,CMU,7/16/2020,2020,2,6,-84.616157,46.035774,Confirmed,89,V,Sand,0,14,86,0,25,percent_cover,0,0,0,0,0,86,0,0,86
2345,700,CMU,7/16/2020,2020,2,8,-84.616496,46.035534,Confirmed,116,V,Sand,0,98,2,16,10,percent_cover,0,0,0,1,0,0,0,0,0
2346,700,CMU,7/16/2020,2020,2,9,-84.616668,46.035391,Confirmed,130,V,Sand,0,97,3,0,0.5,percent_cover,0,0,0,1,0,1,0,0,1
2347,700,CMU,7/16/2020,2020,3,9,-84.615041,46.033385,Confirmed,72,V,Sand,0,96,4,0.5,1,percent_cover,0,0,0,4,0,0,0,0,0
2348,718,CMU,7/5/2015,2015,1,4,-84.333951,45.993504,Excellent,16,V,Cly/Slt,0,40,60,1,100,percent_cover,0,0,0,0.5,0,0,0,0,0
2349,718,CMU,7/5/2015,2015,1,5,-84.333958,45.993478,Excellent,15,V,Cly/Slt,0.5,66,34,0,100,percent_cover,0,0,0,0.5,0,0,0,0,0
2350,718,CMU,7/5/2015,2015,1,6,-84.333967,45.993405,Excellent,36,V,Cly/Slt,0.5,36,64,20,80,percent_cover,0,0,0,0.5,0,0,0,0,0
2351,718,CMU,7/5/2015,2015,1,9,-84.334009,45.99297,Excellent,56,V,Cly/Slt,0,72,28,0,20,percent_cover,0,0,1,0.5,0,0,0,0,0
2352,718,CMU,7/5/2015,2015,1,10,-84.33401,45.992833,Excellent,97,V,Cly/Slt,0,99,1,0,10,percent_cover,0,0,0,1,0,0,0,0,0
2353,718,CMU,7/5/2015,2015,2,5,-84.333161,45.993905,Excellent,59,V,Cly/Slt,2,50,50,0,100,percent_cover,0,0,0,1,5,0,0,0,5
2354,718,CMU,7/5/2015,2015,2,6,-84.333082,45.993914,Excellent,70,V,Cly/Slt,5,27,73,5,100,percent_cover,0,0,0,0,60,0,0,0,60
2355,718,CMU,7/5/2015,2015,2,7,-84.332991,45.99391,Excellent,73,V,Cly/Slt,5,15,85,8,100,percent_cover,0,0,0,2,30,0,0,0,30
2356,718,CMU,7/5/2015,2015,2,8,-84.332858,45.993923,Excellent,85,V,Cly/Slt,3,52,48,5,100,percent_cover,0,0,0,2,2,10,0,0,12
2357,718,CMU,7/5/2015,2015,2,9,-84.332701,45.993929,Excellent,84,V,Cly/Slt,2,0,100,2,100,percent_cover,0,0,0,6,0,0,0,0,0
2358,718,CMU,7/5/2015,2015,2,10,-84.332617,45.993923,Excellent,115,V,Cly/Slt,2,29,71,0,50,percent_cover,0,0,0,2,0,0,0,0,0
2359,718,CMU,7/5/2015,2015,3,2,-84.333113,45.995279,Excellent,22,V,Pb/Cb/Bld,2,14,86,1,100,percent_cover,0,0,0,1,0,0,0,0,0
2360,718,CMU,7/5/2015,2015,3,3,-84.333003,45.995174,Excellent,38,V,Cly/Slt,1,35,65,2,100,percent_cover,0,0,0,1,0,0,0,0,0
2361,718,CMU,7/5/2015,2015,3,4,-84.332892,45.995117,Excellent,49,V,Cly/Slt,2,38,62,0,100,percent_cover,0,0,0,1,0,0,0,0,0
2362,718,CMU,7/5/2015,2015,3,5,-84.33283,45.995068,Excellent,51,V,Cly/Slt,5,55,45,1,100,percent_cover,0,0,0,1,0,0,0,0,0
2363,718,CMU,7/5/2015,2015,3,6,-84.332757,45.994993,Excellent,74,V,Cly/Slt,2,24,76,0,100,percent_cover,0,0,0,1,0,0,0,0,0
2364,718,CMU,7/5/2015,2015,3,7,-84.33277,45.995004,Excellent,90,V,Cly/Slt,5,0,100,0,100,percent_cover,0,0,0,2,0,0,0,0,0
2365,718,CMU,7/5/2015,2015,3,8,-84.332673,45.994914,Excellent,96,V,Cly/Slt,2,0,100,0,100,percent_cover,0,0,0,2,0,0,0,0,0
2366,718,CMU,7/5/2015,2015,3,9,-84.33263,45.99489,Excellent,112,V,Cly/Slt,5,0,100,1,100,percent_cover,0,0,0,2,0,0,0,0,0
2367,718,CMU,7/5/2015,2015,3,10,-84.332564,45.994851,Excellent,100,V,Cly/Slt,5,37,63,1,100,percent_cover,0,0,0,5,0,0,0,0,0
2368,718,CMU,7/20/2020,2020,1,4,-84.334263,45.993626,Confirmed,72,V,Sand,7,90,10,0.5,70,percent_cover,0,0,0,6,0,0.5,0,0,0.5
2369,718,CMU,7/20/2020,2020,1,5,-84.334207,45.993606,Confirmed,77,NV,Sand,7,89,11,4,80,percent_cover,0,0,0,1,0,7,0,0,7
2370,718,CMU,7/20/2020,2020,1,6,-84.334476,45.993405,Confirmed,126,NV,Pb/Cb/Bld,0,99,1,0.5,0.5,percent_cover,0,0,0,1,0,0,0,0,0
2371,718,CMU,7/20/2020,2020,1,7,-84.334493,45.993155,Confirmed,150,NV,Sand,0,99,1,0,0.5,percent_cover,0,0,0,0.5,0,0,0,0,0
2372,718,CMU,7/20/2020,2020,1,9,-84.334688,45.992694,Confirmed,201,NV,Sand,0,99,1,0,0,percent_cover,0,0,0,1,0,0,0,0,0
2373,718,CMU,7/20/2020,2020,1,10,-84.334661,45.992456,Confirmed,229,NV,Sand,0,99,1,0,0,percent_cover,0,0,0,1,0,0,0,0,0
2374,718,CMU,7/20/2020,2020,2,8,-84.333026,45.994414,Confirmed,146,V,Cly/Slt,16,98,2,0,100,percent_cover,0,0,0,0,0,1,0,0,1
2375,718,CMU,7/20/2020,2020,2,10,-84.332631,45.99442,Confirmed,161,V,Cly/Slt,14,86,14,0,2,percent_cover,0,0,0,1,0,0,0,0,0
2376,718,CMU,7/20/2020,2020,3,8,-84.332443,45.995496,Confirmed,125,V,Sand,3,96,4,0.5,20,percent_cover,0,0,0,3,0,0,0,0,0
2377,718,CMU,7/20/2020,2020,3,9,-84.332367,45.995301,Confirmed,163,V,Sand,2,93,7,0,2,percent_cover,0,0,0,1,0,0,0,0,0
2378,718,CMU,7/20/2020,2020,3,10,-84.332218,45.995118,Confirmed,182,V,Sand,16,90,10,0,0.5,percent_cover,0,0,0,0.5,0,0,0,0,0
2379,726,CMU,7/3/2015,2015,1,8,NA,NA,Missing,65,V,Cly/Slt,10,87,13,2,25,percent_cover,0,0,0,0.5,0,0,0,0,0
2380,726,CMU,7/3/2015,2015,1,9,NA,NA,Missing,80,V,Cly/Slt,10,98,2,0.5,1,percent_cover,0,0,0,0.5,0,0,0,0,0
2381,726,CMU,7/3/2015,2015,1,10,NA,NA,Missing,85,V,Cly/Slt,10,94,6,1,0.5,percent_cover,0,0,0,0.5,0,0,0,0,0
2382,726,CMU,7/3/2015,2015,3,1,NA,NA,Missing,0,Dry,Pb/Cb/Bld,0,80,20,25,10,percent_cover,0,0,0,0.5,0,0,0,0,0
2383,726,CMU,7/3/2015,2015,3,7,NA,NA,Missing,62,V,Pb/Cb/Bld,4,95,5,0,80,percent_cover,0,0,0,1,0,0,0,0,0
2384,726,CMU,7/3/2015,2015,3,8,NA,NA,Missing,72,V,Sand,3,97,3,2,1,percent_cover,0,0,0,0.5,0,0,0,0,0
2385,726,CMU,7/3/2015,2015,3,9,NA,NA,Missing,75,V,Sand,2,97,3,5,2,percent_cover,0,0,0,1,0,0,0,0,0
2386,726,CMU,7/3/2015,2015,3,10,NA,NA,Missing,87,V,Sand,2,97,3,5,2,percent_cover,0,0,0,1,0,0,0,0,0
2387,728,CMU,7/5/2015,2015,3,7,NA,NA,Missing,16,V,Sand,0,80,20,5,70,percent_cover,0,0,0,0.5,0,0,0,0,0
2388,736,CMU,7/24/2013,2013,1,2,-83.860935,45.982264,Excellent,0,Dry,Sand,18,0,80,3,95,percent_cover,0,0,0,1,0,0,0,0,0
2389,736,CMU,7/24/2013,2013,1,4,-83.860879,45.982275,Excellent,0,Dry,Sand,6,5,25,3,95,percent_cover,0,0,0,2,0,0,0,0,0
2390,736,CMU,7/24/2013,2013,1,8,-83.86065,45.98239,Excellent,0.5,V,Sand,0,40,15,3,50,percent_cover,0,0,0,10,0,0,0,0,0
2391,736,CMU,7/24/2013,2013,1,9,-83.860592,45.98244,Excellent,0.5,V,Sand,0,0,90,5,40,percent_cover,0,0,0,20,0.5,0.5,0,0,1
2392,736,CMU,7/24/2013,2013,1,10,-83.860533,45.982474,Excellent,8,V,Sand,0,35,45,10,0,percent_cover,0,0,0,25,0,0,0,0,0
2393,736,CMU,7/24/2013,2013,2,3,-83.856841,45.991999,Excellent,0,Dry,BdRck,45,10,65,10,90,percent_cover,0,0,0,1,0,0,0,0,0
2394,736,CMU,7/24/2013,2013,2,4,-83.856798,45.991937,Excellent,0,Dry,BdRck,45,2,30,1,98,percent_cover,0,0,0,3,0,0,0,0,0
2395,736,CMU,7/24/2013,2013,2,5,-83.856747,45.991843,Excellent,0,Dry,BdRck,30,0,35,2,100,percent_cover,0,0,0,5,0,0,0,0,0
2396,736,CMU,7/24/2013,2013,2,6,-83.856719,45.991801,Excellent,0.5,NV,BdRck,33,50,45,3,50,percent_cover,0,0,0,5,0,0,4,0,4
2397,736,CMU,7/24/2013,2013,2,7,-83.856723,45.991784,Excellent,0.5,NV,BdRck,38,5,60,5,90,percent_cover,0,0,0,5,0,10,0,0,10
2398,736,CMU,7/24/2013,2013,2,8,-83.85673,45.991764,Excellent,1,V,BdRck,39,5,70,5,90,percent_cover,0,0,0,6,0,30,0,0,30
2399,736,CMU,7/24/2013,2013,2,9,-83.856699,45.991755,Excellent,2,V,BdRck,42,2,45,15,90,percent_cover,0,0,0,7,0,18,0,0,18
2400,736,CMU,7/24/2013,2013,2,10,-83.85669,45.991725,Excellent,3,V,BdRck,38,5,90,5,98,percent_cover,0,0,0,3,0,5,0,0,5
2401,736,CMU,7/24/2013,2013,3,6,-83.859294,45.988385,Excellent,2,V,BdRck,60,60,30,4,7,percent_cover,0,0,0,4,0,0,0,0,0
2402,736,CMU,7/24/2013,2013,3,7,-83.859175,45.988368,Excellent,20,V,BdRck,54,5,70,0,40,percent_cover,0,0,0,6,0,0,0,0,0
2403,736,CMU,7/24/2013,2013,3,10,-83.858998,45.988266,Excellent,46,V,BdRck,100,30,80,4,15,percent_cover,0,0,0,3,0,0,0,0,0
2404,736,CMU,8/2/2018,2018,2,5,-83.856917,45.991915,Very Good,13,V,Sand,92,35,65,4,100,percent_cover,0,0,0,0.5,0,0,0,0,0
2405,736,CMU,8/2/2018,2018,2,6,-83.856796,45.991716,Very Good,80,NV,Sand,80,35,65,4,90,percent_cover,0,0,0,0,45,0,0,0,45
2406,736,CMU,8/2/2018,2018,2,7,-83.856831,45.991753,Very Good,85,NV,Sand,65,0,100,0,45,percent_cover,0,0,0,1,0,0,0,0,0
2407,736,CMU,8/2/2018,2018,2,8,-83.856839,45.991817,Very Good,70,NV,Sand,50,0,100,0,50,percent_cover,0,0,0,3,0,0,0,0,0
2408,736,CMU,8/2/2018,2018,2,9,-83.856796,45.991642,Very Good,105,V,Sand,60,10,90,1,35,percent_cover,0,0,0,0,12,0,0,0,12
2409,736,CMU,8/2/2018,2018,2,10,-83.856783,45.991593,Very Good,105,V,Sand,70,19,81,2,75,percent_cover,0,0,0,0,8,0,0,0,8
2410,736,CMU,8/2/2018,2018,3,8,-83.859238,45.988345,Very Good,100,NV,Sand,67,96,4,0,6.5,percent_cover,0,0,0,1,0,0,0,0,0
2411,736,CMU,8/2/2018,2018,3,9,-83.859196,45.988316,Very Good,120,NV,Sand,100,99,1,0,2,percent_cover,0,0,0,3,0,0,0,0,0
2412,755,CMU,7/21/2014,2014,2,4,-83.588163,45.917988,Excellent,8,V,BdRck,2,75,25,5,3,percent_cover,0,0,0,1,0,0,0,0,0
2413,755,CMU,8/8/2019,2019,3,8,-83.585235,45.92111,Confirmed,32,V,Sand,8,65,35,2,7,percent_cover,0,0,0,0.5,0,0,0,0,0
2414,755,CMU,8/8/2019,2019,3,9,-83.585209,45.921097,Confirmed,40,V,Sand,3,78,22,5,25,percent_cover,0,0,0,0.5,0,0,0,0,0
2415,755,CMU,8/8/2019,2019,3,10,-83.585189,45.921065,Confirmed,65,V,Pb/Cb/Bld,0,99,1,0,0.5,percent_cover,0,0,0,0.5,0,0,0,0,0
2416,760,CMU,6/30/2013,2013,2,1,-83.45619255,43.81071811,Excellent,5,NV,Sand,10,0,75,65,100,percent_cover,0,55,0,0,0,0,0,0,0
2417,760,CMU,6/30/2013,2013,2,2,-83.45597962,43.81066389,Excellent,7,NV,Sand,10,0,50,70,100,percent_cover,0,30,0,0,10,0,0,0,10
2418,760,CMU,6/30/2013,2013,2,3,-83.45580009,43.81059461,Excellent,7,NV,Sand,5,0,65,80,95,percent_cover,0,65,0,0,7,0,0,0,7
2419,760,CMU,6/30/2013,2013,2,4,-83.45565396,43.81051328,Excellent,9,NV,Sand,4,0,65,75,100,percent_cover,0,70,0,0,6,0,0,0,6
2420,760,CMU,6/30/2013,2013,2,5,-83.45542433,43.81045002,Excellent,12,NV,Sand,5,0,55,70,100,percent_cover,0,70,0,0,0,0,0,0,0
2421,760,CMU,6/30/2013,2013,2,6,-83.455078,43.810253,Excellent,17,NV,Sand,12,0,35,2,100,percent_cover,0,5,0,0,0,0,0,0,0
2422,760,CMU,6/30/2013,2013,2,7,-83.45501,43.81022,Excellent,23,NV,Sand,2,10,35,8,45,percent_cover,0,0,0,4,0,0,0,0,0
2423,760,CMU,6/30/2013,2013,2,8,-83.454936,43.810209,Excellent,29,NV,Sand,11,5,65,15,25,percent_cover,0,0,0,5,0,0,0,0,0
2424,760,CMU,6/30/2013,2013,2,9,-83.454861,43.810188,Excellent,27,NV,Sand,0,10,30,20,40,percent_cover,0,0,0,15,0,0,0,0,0
2425,760,CMU,6/30/2013,2013,2,10,-83.454796,43.810165,Excellent,27,NV,Sand,3,40,50,5,30,percent_cover,0,0,0,5,0,0,0,0,0
2426,760,CMU,6/30/2013,2013,3,1,-83.456264,43.825295,Excellent,0,Dry,Sand,2,0,100,10,35,percent_cover,0,7,0,0,0,0,0,0,0
2427,760,CMU,6/30/2013,2013,3,2,-83.456545,43.825374,Excellent,0,Dry,Sand,0.5,15,40,20,30,percent_cover,0,5,0,0,0,0,0,0,0
2428,760,CMU,6/30/2013,2013,3,3,-83.457049,43.825532,Excellent,0,Dry,Sand,0.5,15,60,17,30,percent_cover,0,7,0,0,0,0,0,0,0
2429,760,CMU,6/30/2013,2013,3,4,-83.457437,43.825666,Excellent,0,Dry,Sand,0.5,35,25,10,25,percent_cover,0,5,0,0,0,0,0,0,0
2430,760,CMU,6/30/2013,2013,3,5,-83.45787,43.825827,Excellent,0,Dry,Sand,0,15,60,12,10,percent_cover,0,1,2,0,0,0,0,0,0
